GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AON4E001,NAME_M,AON4M001
"G44000700105012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010501","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070105012",,,"440070105012","Block Group 2, Census Tract 105.01, Providence County, Rhode Island",2108,"Block Group 2, Census Tract 105.01, Providence County, Rhode Island",905
"G44000700105013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010501","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070105013",,,"440070105013","Block Group 3, Census Tract 105.01, Providence County, Rhode Island",1507,"Block Group 3, Census Tract 105.01, Providence County, Rhode Island",337
"G44000700105021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010502","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070105021",,,"440070105021","Block Group 1, Census Tract 105.02, Providence County, Rhode Island",1261,"Block Group 1, Census Tract 105.02, Providence County, Rhode Island",475
"G44000700105022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010502","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070105022",,,"440070105022","Block Group 2, Census Tract 105.02, Providence County, Rhode Island",887,"Block Group 2, Census Tract 105.02, Providence County, Rhode Island",355
"G44000700105023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010502","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070105023",,,"440070105023","Block Group 3, Census Tract 105.02, Providence County, Rhode Island",1538,"Block Group 3, Census Tract 105.02, Providence County, Rhode Island",365
"G44000700105024","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010502","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070105024",,,"440070105024","Block Group 4, Census Tract 105.02, Providence County, Rhode Island",1077,"Block Group 4, Census Tract 105.02, Providence County, Rhode Island",490
"G44000700106001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010600","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070106001",,,"440070106001","Block Group 1, Census Tract 106, Providence County, Rhode Island",1226,"Block Group 1, Census Tract 106, Providence County, Rhode Island",362
"G44000700106002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010600","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070106002",,,"440070106002","Block Group 2, Census Tract 106, Providence County, Rhode Island",1736,"Block Group 2, Census Tract 106, Providence County, Rhode Island",497
"G44000700106003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010600","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070106003",,,"440070106003","Block Group 3, Census Tract 106, Providence County, Rhode Island",487,"Block Group 3, Census Tract 106, Providence County, Rhode Island",208
"G44000700106004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010600","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070106004",,,"440070106004","Block Group 4, Census Tract 106, Providence County, Rhode Island",926,"Block Group 4, Census Tract 106, Providence County, Rhode Island",358
"G44000700106005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010600","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070106005",,,"440070106005","Block Group 5, Census Tract 106, Providence County, Rhode Island",540,"Block Group 5, Census Tract 106, Providence County, Rhode Island",356
"G44000700106006","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010600","6",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070106006",,,"440070106006","Block Group 6, Census Tract 106, Providence County, Rhode Island",1205,"Block Group 6, Census Tract 106, Providence County, Rhode Island",530
"G44000700107011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010701","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070107011",,,"440070107011","Block Group 1, Census Tract 107.01, Providence County, Rhode Island",1571,"Block Group 1, Census Tract 107.01, Providence County, Rhode Island",284
"G44000700107012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010701","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070107012",,,"440070107012","Block Group 2, Census Tract 107.01, Providence County, Rhode Island",571,"Block Group 2, Census Tract 107.01, Providence County, Rhode Island",190
"G44000700107021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010702","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070107021",,,"440070107021","Block Group 1, Census Tract 107.02, Providence County, Rhode Island",933,"Block Group 1, Census Tract 107.02, Providence County, Rhode Island",529
"G44000700107022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010702","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070107022",,,"440070107022","Block Group 2, Census Tract 107.02, Providence County, Rhode Island",700,"Block Group 2, Census Tract 107.02, Providence County, Rhode Island",227
"G44000700107023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010702","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070107023",,,"440070107023","Block Group 3, Census Tract 107.02, Providence County, Rhode Island",1150,"Block Group 3, Census Tract 107.02, Providence County, Rhode Island",230
"G44000700107024","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010702","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070107024",,,"440070107024","Block Group 4, Census Tract 107.02, Providence County, Rhode Island",1325,"Block Group 4, Census Tract 107.02, Providence County, Rhode Island",246
"G44000700108001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010800","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070108001",,,"440070108001","Block Group 1, Census Tract 108, Providence County, Rhode Island",1647,"Block Group 1, Census Tract 108, Providence County, Rhode Island",625
"G44000700108002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010800","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070108002",,,"440070108002","Block Group 2, Census Tract 108, Providence County, Rhode Island",2680,"Block Group 2, Census Tract 108, Providence County, Rhode Island",629
"G44000700108003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010800","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070108003",,,"440070108003","Block Group 3, Census Tract 108, Providence County, Rhode Island",840,"Block Group 3, Census Tract 108, Providence County, Rhode Island",318
"G44000700109001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010900","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070109001",,,"440070109001","Block Group 1, Census Tract 109, Providence County, Rhode Island",1501,"Block Group 1, Census Tract 109, Providence County, Rhode Island",530
"G44000700109002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010900","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070109002",,,"440070109002","Block Group 2, Census Tract 109, Providence County, Rhode Island",1445,"Block Group 2, Census Tract 109, Providence County, Rhode Island",684
"G44000700109003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010900","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070109003",,,"440070109003","Block Group 3, Census Tract 109, Providence County, Rhode Island",1324,"Block Group 3, Census Tract 109, Providence County, Rhode Island",677
"G44000700109004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"010900","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070109004",,,"440070109004","Block Group 4, Census Tract 109, Providence County, Rhode Island",1525,"Block Group 4, Census Tract 109, Providence County, Rhode Island",674
"G44000700110001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011000","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070110001",,,"440070110001","Block Group 1, Census Tract 110, Providence County, Rhode Island",1360,"Block Group 1, Census Tract 110, Providence County, Rhode Island",384
"G44000700110002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011000","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070110002",,,"440070110002","Block Group 2, Census Tract 110, Providence County, Rhode Island",2828,"Block Group 2, Census Tract 110, Providence County, Rhode Island",744
"G44000700110003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011000","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070110003",,,"440070110003","Block Group 3, Census Tract 110, Providence County, Rhode Island",2752,"Block Group 3, Census Tract 110, Providence County, Rhode Island",782
"G44000700111001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011100","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070111001",,,"440070111001","Block Group 1, Census Tract 111, Providence County, Rhode Island",1904,"Block Group 1, Census Tract 111, Providence County, Rhode Island",683
"G44000700111002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011100","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070111002",,,"440070111002","Block Group 2, Census Tract 111, Providence County, Rhode Island",2386,"Block Group 2, Census Tract 111, Providence County, Rhode Island",645
"G44000700112001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011200","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070112001",,,"440070112001","Block Group 1, Census Tract 112, Providence County, Rhode Island",1367,"Block Group 1, Census Tract 112, Providence County, Rhode Island",661
"G44000700112002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011200","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070112002",,,"440070112002","Block Group 2, Census Tract 112, Providence County, Rhode Island",1438,"Block Group 2, Census Tract 112, Providence County, Rhode Island",534
"G44000700112003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011200","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070112003",,,"440070112003","Block Group 3, Census Tract 112, Providence County, Rhode Island",1019,"Block Group 3, Census Tract 112, Providence County, Rhode Island",405
"G44000700112004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011200","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070112004",,,"440070112004","Block Group 4, Census Tract 112, Providence County, Rhode Island",1015,"Block Group 4, Census Tract 112, Providence County, Rhode Island",484
"G44000700112005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011200","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070112005",,,"440070112005","Block Group 5, Census Tract 112, Providence County, Rhode Island",831,"Block Group 5, Census Tract 112, Providence County, Rhode Island",459
"G44000700113011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011301","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070113011",,,"440070113011","Block Group 1, Census Tract 113.01, Providence County, Rhode Island",1241,"Block Group 1, Census Tract 113.01, Providence County, Rhode Island",301
"G44000700113012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011301","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070113012",,,"440070113012","Block Group 2, Census Tract 113.01, Providence County, Rhode Island",1226,"Block Group 2, Census Tract 113.01, Providence County, Rhode Island",346
"G44000700113013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011301","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070113013",,,"440070113013","Block Group 3, Census Tract 113.01, Providence County, Rhode Island",1959,"Block Group 3, Census Tract 113.01, Providence County, Rhode Island",461
"G44000700113021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011302","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070113021",,,"440070113021","Block Group 1, Census Tract 113.02, Providence County, Rhode Island",1422,"Block Group 1, Census Tract 113.02, Providence County, Rhode Island",451
"G44000700113022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011302","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070113022",,,"440070113022","Block Group 2, Census Tract 113.02, Providence County, Rhode Island",1734,"Block Group 2, Census Tract 113.02, Providence County, Rhode Island",425
"G44000700113023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011302","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070113023",,,"440070113023","Block Group 3, Census Tract 113.02, Providence County, Rhode Island",1423,"Block Group 3, Census Tract 113.02, Providence County, Rhode Island",391
"G44000700114021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011402","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114021",,,"440070114021","Block Group 1, Census Tract 114.02, Providence County, Rhode Island",1255,"Block Group 1, Census Tract 114.02, Providence County, Rhode Island",286
"G44000700114022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011402","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114022",,,"440070114022","Block Group 2, Census Tract 114.02, Providence County, Rhode Island",2748,"Block Group 2, Census Tract 114.02, Providence County, Rhode Island",304
"G44000700114031","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011403","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114031",,,"440070114031","Block Group 1, Census Tract 114.03, Providence County, Rhode Island",595,"Block Group 1, Census Tract 114.03, Providence County, Rhode Island",226
"G44000700114032","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011403","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114032",,,"440070114032","Block Group 2, Census Tract 114.03, Providence County, Rhode Island",1630,"Block Group 2, Census Tract 114.03, Providence County, Rhode Island",495
"G44000700114033","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011403","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114033",,,"440070114033","Block Group 3, Census Tract 114.03, Providence County, Rhode Island",2457,"Block Group 3, Census Tract 114.03, Providence County, Rhode Island",1383
"G44000700114034","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011403","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114034",,,"440070114034","Block Group 4, Census Tract 114.03, Providence County, Rhode Island",1511,"Block Group 4, Census Tract 114.03, Providence County, Rhode Island",608
"G44000700114035","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011403","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114035",,,"440070114035","Block Group 5, Census Tract 114.03, Providence County, Rhode Island",1805,"Block Group 5, Census Tract 114.03, Providence County, Rhode Island",504
"G44000700114041","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011404","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114041",,,"440070114041","Block Group 1, Census Tract 114.04, Providence County, Rhode Island",2327,"Block Group 1, Census Tract 114.04, Providence County, Rhode Island",516
"G44000700114042","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011404","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114042",,,"440070114042","Block Group 2, Census Tract 114.04, Providence County, Rhode Island",1497,"Block Group 2, Census Tract 114.04, Providence County, Rhode Island",411
"G44000700114043","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011404","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114043",,,"440070114043","Block Group 3, Census Tract 114.04, Providence County, Rhode Island",1063,"Block Group 3, Census Tract 114.04, Providence County, Rhode Island",328
"G44000700114051","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011405","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114051",,,"440070114051","Block Group 1, Census Tract 114.05, Providence County, Rhode Island",621,"Block Group 1, Census Tract 114.05, Providence County, Rhode Island",285
"G44000700114052","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011405","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114052",,,"440070114052","Block Group 2, Census Tract 114.05, Providence County, Rhode Island",1509,"Block Group 2, Census Tract 114.05, Providence County, Rhode Island",394
"G44000700114053","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011405","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114053",,,"440070114053","Block Group 3, Census Tract 114.05, Providence County, Rhode Island",1004,"Block Group 3, Census Tract 114.05, Providence County, Rhode Island",323
"G44000700114054","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011405","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070114054",,,"440070114054","Block Group 4, Census Tract 114.05, Providence County, Rhode Island",1489,"Block Group 4, Census Tract 114.05, Providence County, Rhode Island",400
"G44000700115001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011500","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070115001",,,"440070115001","Block Group 1, Census Tract 115, Providence County, Rhode Island",1930,"Block Group 1, Census Tract 115, Providence County, Rhode Island",597
"G44000700115002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011500","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070115002",,,"440070115002","Block Group 2, Census Tract 115, Providence County, Rhode Island",1161,"Block Group 2, Census Tract 115, Providence County, Rhode Island",561
"G44000700115003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011500","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070115003",,,"440070115003","Block Group 3, Census Tract 115, Providence County, Rhode Island",2500,"Block Group 3, Census Tract 115, Providence County, Rhode Island",657
"G44000700115004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011500","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070115004",,,"440070115004","Block Group 4, Census Tract 115, Providence County, Rhode Island",1074,"Block Group 4, Census Tract 115, Providence County, Rhode Island",551
"G44000700116001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011600","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070116001",,,"440070116001","Block Group 1, Census Tract 116, Providence County, Rhode Island",900,"Block Group 1, Census Tract 116, Providence County, Rhode Island",268
"G44000700116002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011600","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070116002",,,"440070116002","Block Group 2, Census Tract 116, Providence County, Rhode Island",2195,"Block Group 2, Census Tract 116, Providence County, Rhode Island",877
"G44000700116003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011600","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070116003",,,"440070116003","Block Group 3, Census Tract 116, Providence County, Rhode Island",1371,"Block Group 3, Census Tract 116, Providence County, Rhode Island",399
"G44000700116004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011600","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070116004",,,"440070116004","Block Group 4, Census Tract 116, Providence County, Rhode Island",891,"Block Group 4, Census Tract 116, Providence County, Rhode Island",429
"G44000700116005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011600","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070116005",,,"440070116005","Block Group 5, Census Tract 116, Providence County, Rhode Island",1605,"Block Group 5, Census Tract 116, Providence County, Rhode Island",304
"G44000700117011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011701","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070117011",,,"440070117011","Block Group 1, Census Tract 117.01, Providence County, Rhode Island",2145,"Block Group 1, Census Tract 117.01, Providence County, Rhode Island",433
"G44000700117012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011701","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070117012",,,"440070117012","Block Group 2, Census Tract 117.01, Providence County, Rhode Island",1505,"Block Group 2, Census Tract 117.01, Providence County, Rhode Island",285
"G44000700117013","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011701","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070117013",,,"440070117013","Block Group 3, Census Tract 117.01, Providence County, Rhode Island",923,"Block Group 3, Census Tract 117.01, Providence County, Rhode Island",269
"G44000700117021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011702","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070117021",,,"440070117021","Block Group 1, Census Tract 117.02, Providence County, Rhode Island",984,"Block Group 1, Census Tract 117.02, Providence County, Rhode Island",287
"G44000700117022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011702","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070117022",,,"440070117022","Block Group 2, Census Tract 117.02, Providence County, Rhode Island",1436,"Block Group 2, Census Tract 117.02, Providence County, Rhode Island",392
"G44000700117023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011702","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070117023",,,"440070117023","Block Group 3, Census Tract 117.02, Providence County, Rhode Island",1795,"Block Group 3, Census Tract 117.02, Providence County, Rhode Island",444
"G44000700118001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011800","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070118001",,,"440070118001","Block Group 1, Census Tract 118, Providence County, Rhode Island",2166,"Block Group 1, Census Tract 118, Providence County, Rhode Island",946
"G44000700118002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011800","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070118002",,,"440070118002","Block Group 2, Census Tract 118, Providence County, Rhode Island",1966,"Block Group 2, Census Tract 118, Providence County, Rhode Island",831
"G44000700118003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011800","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070118003",,,"440070118003","Block Group 3, Census Tract 118, Providence County, Rhode Island",1075,"Block Group 3, Census Tract 118, Providence County, Rhode Island",588
"G44000700118004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011800","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070118004",,,"440070118004","Block Group 4, Census Tract 118, Providence County, Rhode Island",2194,"Block Group 4, Census Tract 118, Providence County, Rhode Island",583
"G44000700119011","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011901","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070119011",,,"440070119011","Block Group 1, Census Tract 119.01, Providence County, Rhode Island",2451,"Block Group 1, Census Tract 119.01, Providence County, Rhode Island",473
"G44000700119012","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011901","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070119012",,,"440070119012","Block Group 2, Census Tract 119.01, Providence County, Rhode Island",824,"Block Group 2, Census Tract 119.01, Providence County, Rhode Island",189
"G44000700119021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011902","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070119021",,,"440070119021","Block Group 1, Census Tract 119.02, Providence County, Rhode Island",1698,"Block Group 1, Census Tract 119.02, Providence County, Rhode Island",375
"G44000700119022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011902","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070119022",,,"440070119022","Block Group 2, Census Tract 119.02, Providence County, Rhode Island",1197,"Block Group 2, Census Tract 119.02, Providence County, Rhode Island",335
"G44000700119023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"011902","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070119023",,,"440070119023","Block Group 3, Census Tract 119.02, Providence County, Rhode Island",1681,"Block Group 3, Census Tract 119.02, Providence County, Rhode Island",428
"G44000700120001","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012000","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070120001",,,"440070120001","Block Group 1, Census Tract 120, Providence County, Rhode Island",1472,"Block Group 1, Census Tract 120, Providence County, Rhode Island",675
"G44000700120002","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012000","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070120002",,,"440070120002","Block Group 2, Census Tract 120, Providence County, Rhode Island",2035,"Block Group 2, Census Tract 120, Providence County, Rhode Island",579
"G44000700120003","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012000","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070120003",,,"440070120003","Block Group 3, Census Tract 120, Providence County, Rhode Island",694,"Block Group 3, Census Tract 120, Providence County, Rhode Island",232
"G44000700120004","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012000","4",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070120004",,,"440070120004","Block Group 4, Census Tract 120, Providence County, Rhode Island",987,"Block Group 4, Census Tract 120, Providence County, Rhode Island",528
"G44000700120005","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012000","5",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070120005",,,"440070120005","Block Group 5, Census Tract 120, Providence County, Rhode Island",1380,"Block Group 5, Census Tract 120, Providence County, Rhode Island",410
"G44000700121021","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012102","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121021",,,"440070121021","Block Group 1, Census Tract 121.02, Providence County, Rhode Island",1742,"Block Group 1, Census Tract 121.02, Providence County, Rhode Island",562
"G44000700121022","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012102","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121022",,,"440070121022","Block Group 2, Census Tract 121.02, Providence County, Rhode Island",1207,"Block Group 2, Census Tract 121.02, Providence County, Rhode Island",285
"G44000700121023","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012102","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121023",,,"440070121023","Block Group 3, Census Tract 121.02, Providence County, Rhode Island",1088,"Block Group 3, Census Tract 121.02, Providence County, Rhode Island",350
"G44000700121031","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012103","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121031",,,"440070121031","Block Group 1, Census Tract 121.03, Providence County, Rhode Island",2048,"Block Group 1, Census Tract 121.03, Providence County, Rhode Island",357
"G44000700121032","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012103","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121032",,,"440070121032","Block Group 2, Census Tract 121.03, Providence County, Rhode Island",1200,"Block Group 2, Census Tract 121.03, Providence County, Rhode Island",329
"G44000700121041","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012104","1",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121041",,,"440070121041","Block Group 1, Census Tract 121.04, Providence County, Rhode Island",1673,"Block Group 1, Census Tract 121.04, Providence County, Rhode Island",460
"G44000700121042","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012104","2",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121042",,,"440070121042","Block Group 2, Census Tract 121.04, Providence County, Rhode Island",1328,"Block Group 2, Census Tract 121.04, Providence County, Rhode Island",590
"G44000700121043","2017-2021","RI",,,"Rhode Island","44","Providence County","007",,,"012104","3",,,,,,,,,,,,,,,,,,,,,,,,,"1500000US440070121043",,,"440070121043","Block Group 3, Census Tract 121.04, Providence County, Rhode Island",1829,"Block Group 3, Census Tract 121.04, Providence County, Rhode Island",524
